week_ending_date,Hokkaido_Observed,Aomori_Observed,Iwate_Observed,Miyagi_Observed,Akita_Observed,Yamagata_Observed,Fukushima_Observed,Ibaraki_Observed,Tochigi_Observed,Gunma_Observed,Saitama_Observed,Chiba_Observed,Tokyo_Observed,Kanagawa_Observed,Niigata_Observed,Toyama_Observed,Ishikawa_Observed,Fukui_Observed,Yamanashi_Observed,Nagano_Observed,Gifu_Observed,Shizuoka_Observed,Aichi_Observed,Mie_Observed,Shiga_Observed,Kyoto_Observed,Osaka_Observed,Hyogo_Observed,Nara_Observed,Wakayama_Observed,Tottori_Observed,Shimane_Observed,Okayama_Observed,Hiroshima_Observed,Yamaguchi_Observed,Tokushima_Observed,Kagawa_Observed,Ehime_Observed,Kochi_Observed,Fukuoka_Observed,Saga_Observed,Nagasaki_Observed,Kumamoto_Observed,Oita_Observed,Miyazaki_Observed,Kagoshima_Observed,Okinawa_Observed,Japan_Observed,Hokkaido_Estimated,Aomori_Estimated,Iwate_Estimated,Miyagi_Estimated,Akita_Estimated,Yamagata_Estimated,Fukushima_Estimated,Ibaraki_Estimated,Tochigi_Estimated,Gunma_Estimated,Saitama_Estimated,Chiba_Estimated,Tokyo_Estimated,Kanagawa_Estimated,Niigata_Estimated,Toyama_Estimated,Ishikawa_Estimated,Fukui_Estimated,Yamanashi_Estimated,Nagano_Estimated,Gifu_Estimated,Shizuoka_Estimated,Aichi_Estimated,Mie_Estimated,Shiga_Estimated,Kyoto_Estimated,Osaka_Estimated,Hyogo_Estimated,Nara_Estimated,Wakayama_Estimated,Tottori_Estimated,Shimane_Estimated,Okayama_Estimated,Hiroshima_Estimated,Yamaguchi_Estimated,Tokushima_Estimated,Kagawa_Estimated,Ehime_Estimated,Kochi_Estimated,Fukuoka_Estimated,Saga_Estimated,Nagasaki_Estimated,Kumamoto_Estimated,Oita_Estimated,Miyazaki_Estimated,Kagoshima_Estimated,Okinawa_Estimated,Japan_Estimated,Hokkaido_95Upper,Aomori_95Upper,Iwate_95Upper,Miyagi_95Upper,Akita_95Upper,Yamagata_95Upper,Fukushima_95Upper,Ibaraki_95Upper,Tochigi_95Upper,Gunma_95Upper,Saitama_95Upper,Chiba_95Upper,Tokyo_95Upper,Kanagawa_95Upper,Niigata_95Upper,Toyama_95Upper,Ishikawa_95Upper,Fukui_95Upper,Yamanashi_95Upper,Nagano_95Upper,Gifu_95Upper,Shizuoka_95Upper,Aichi_95Upper,Mie_95Upper,Shiga_95Upper,Kyoto_95Upper,Osaka_95Upper,Hyogo_95Upper,Nara_95Upper,Wakayama_95Upper,Tottori_95Upper,Shimane_95Upper,Okayama_95Upper,Hiroshima_95Upper,Yamaguchi_95Upper,Tokushima_95Upper,Kagawa_95Upper,Ehime_95Upper,Kochi_95Upper,Fukuoka_95Upper,Saga_95Upper,Nagasaki_95Upper,Kumamoto_95Upper,Oita_95Upper,Miyazaki_95Upper,Kagoshima_95Upper,Okinawa_95Upper,Japan_95Upper,Hokkaido_95Lower,Aomori_95Lower,Iwate_95Lower,Miyagi_95Lower,Akita_95Lower,Yamagata_95Lower,Fukushima_95Lower,Ibaraki_95Lower,Tochigi_95Lower,Gunma_95Lower,Saitama_95Lower,Chiba_95Lower,Tokyo_95Lower,Kanagawa_95Lower,Niigata_95Lower,Toyama_95Lower,Ishikawa_95Lower,Fukui_95Lower,Yamanashi_95Lower,Nagano_95Lower,Gifu_95Lower,Shizuoka_95Lower,Aichi_95Lower,Mie_95Lower,Shiga_95Lower,Kyoto_95Lower,Osaka_95Lower,Hyogo_95Lower,Nara_95Lower,Wakayama_95Lower,Tottori_95Lower,Shimane_95Lower,Okayama_95Lower,Hiroshima_95Lower,Yamaguchi_95Lower,Tokushima_95Lower,Kagawa_95Lower,Ehime_95Lower,Kochi_95Lower,Fukuoka_95Lower,Saga_95Lower,Nagasaki_95Lower,Kumamoto_95Lower,Oita_95Lower,Miyazaki_95Lower,Kagoshima_95Lower,Okinawa_95Lower,Japan_95Lower
29mar2020,23,6,7,13,2,5,9,9,4,6,23,19,32,23,6,5,4,1,2,6,6,14,24,3,5,9,23,12,2,3,0,2,8,9,9,2,2,4,0,9,2,3,7,1,3,7,5,379,18,6,5,8,5,5,8,10,7,8,23,21,38,25,9,4,3,3,4,7,7,11,20,6,4,7,28,18,6,4,0,2,6,9,4,2,3,5,3,16,3,5,5,5,4,5,5,388,25,10,9,13,8,8,13,15,12,13,32,29,50,34,15,7,6,5,7,12,12,17,28,11,8,12,37,25,11,8,0,5,10,14,7,5,7,9,6,24,7,9,8,9,8,9,9,443,11,2,2,4,1,1,4,5,3,4,15,14,27,16,4,1,1,0,1,3,3,6,12,2,1,3,19,11,3,1,0,0,2,4,1,0,1,2,0,10,1,2,1,2,1,2,2,335
05apr2020,25,3,10,10,6,3,11,10,5,10,19,27,45,27,6,3,2,3,0,8,11,10,16,7,4,9,30,11,3,4,0,3,9,7,9,1,2,5,4,21,3,3,6,2,1,3,6,423,18,6,5,8,5,5,8,11,7,8,23,21,38,25,9,4,3,3,4,7,6,11,20,6,4,7,28,18,7,4,0,2,5,9,4,2,4,5,3,16,3,5,5,5,4,5,5,386,25,10,9,13,9,8,13,16,12,13,31,29,49,35,14,7,6,5,7,12,11,17,28,10,8,11,37,26,11,8,0,5,9,14,7,5,7,9,7,24,7,9,9,9,8,9,9,440,11,2,2,4,1,1,4,6,3,3,15,14,27,17,4,1,1,0,1,3,2,6,13,2,1,2,19,12,3,1,0,0,2,4,1,0,1,2,0,10,1,2,2,1,1,2,2,335
12apr2020,13,7,2,4,2,2,1,6,7,10,20,23,23,18,6,3,5,3,3,7,1,13,19,3,2,6,15,14,5,3,0,1,5,7,3,1,1,5,2,11,0,6,6,5,4,11,1,315,18,6,5,8,5,5,8,10,7,8,23,21,38,24,9,4,3,3,3,7,6,11,20,6,4,6,28,18,6,5,0,2,5,9,4,2,3,5,3,16,3,5,5,4,4,5,5,382,25,10,9,13,8,8,13,15,12,12,32,29,50,33,14,7,6,5,7,12,11,16,28,10,8,11,37,25,11,8,0,5,9,14,7,5,6,9,7,24,7,9,9,8,8,9,8,434,11,2,2,4,1,1,4,5,3,3,15,14,27,16,4,1,1,0,1,3,2,6,13,2,1,2,20,11,2,1,0,0,2,4,1,0,1,2,1,10,1,2,2,1,1,2,1,333
19apr2020,17,2,8,7,0,4,6,6,7,10,21,25,21,22,4,4,1,1,1,3,2,12,14,6,8,3,25,10,1,2,2,1,3,6,3,3,4,2,5,12,2,2,3,4,5,4,2,316,18,5,5,9,5,5,8,10,7,8,23,20,39,25,9,4,4,2,4,7,6,11,21,6,4,6,29,19,6,5,0,2,5,9,4,2,3,5,3,16,3,5,5,4,4,5,5,388,25,9,9,14,8,8,13,16,12,12,31,28,51,34,14,7,7,5,7,11,11,16,29,10,8,11,38,26,11,8,0,4,9,14,7,5,6,9,6,23,7,9,9,8,8,9,9,442,11,2,2,4,1,1,4,5,3,3,15,13,27,16,4,1,1,0,1,3,2,6,13,2,1,2,20,12,2,1,0,0,2,4,1,0,1,2,0,9,1,2,2,1,1,2,1,337
26apr2020,8,6,7,7,4,6,4,4,4,4,20,15,27,18,9,3,3,1,0,1,4,12,17,4,5,7,23,18,2,4,2,1,5,10,5,1,5,5,1,7,0,2,4,2,1,3,4,305,18,6,5,9,4,4,8,11,7,8,22,20,39,24,8,3,3,2,0,7,7,11,20,6,4,6,29,18,6,5,0,2,5,9,4,2,3,5,3,15,3,5,5,4,4,5,5,379,25,10,9,13,8,8,12,16,12,12,30,28,52,33,13,6,6,5,0,12,12,17,28,10,7,10,38,25,10,8,0,4,9,13,7,5,6,9,6,22,7,8,9,7,7,9,9,431,11,2,2,4,1,1,3,5,3,3,14,13,27,16,4,1,1,0,0,3,2,6,13,2,1,2,20,11,2,1,0,0,2,4,1,0,0,2,0,9,1,1,2,1,1,2,1,329
03may2020,13,3,6,8,4,3,4,5,5,6,20,11,26,23,8,5,1,3,4,9,5,7,15,4,3,7,33,12,3,1,1,6,3,5,2,0,4,5,1,19,1,6,8,2,3,3,6,332,17,5,5,9,4,4,7,10,7,7,22,21,39,24,8,3,3,2,3,7,7,11,20,6,4,6,29,17,6,4,2,2,5,9,4,2,3,5,2,15,0,5,5,4,4,5,4,377,24,9,9,13,7,8,12,15,12,12,30,28,52,33,13,6,6,5,7,11,12,17,28,11,7,11,38,24,10,8,4,4,9,14,7,5,6,9,5,22,0,8,9,7,8,9,8,430,11,2,2,4,1,1,3,5,3,3,14,13,27,15,4,1,1,0,1,3,2,6,13,2,1,2,20,11,2,1,0,0,2,4,1,0,0,2,0,9,0,1,2,1,1,2,1,326
10may2020,19,3,4,4,0,1,6,6,3,4,13,19,32,28,2,4,2,2,1,7,4,9,19,3,2,4,28,22,5,5,0,1,2,6,3,2,2,7,3,16,1,2,5,1,6,9,6,333,18,6,6,8,4,4,7,10,7,8,22,20,40,24,8,4,3,2,3,7,7,12,21,7,4,6,29,18,6,4,2,2,5,9,4,2,3,5,2,15,0,4,6,4,4,6,4,382,25,9,10,13,7,8,12,15,11,12,31,28,53,33,13,7,7,4,7,12,12,17,29,11,8,11,39,25,10,7,4,5,9,14,7,5,6,9,5,22,0,8,9,7,8,10,8,435,11,2,2,4,1,1,3,5,3,3,14,13,29,15,4,1,1,0,1,3,2,6,14,3,1,2,20,11,2,1,0,0,2,4,1,0,0,2,0,9,0,1,2,1,1,2,1,331
17may2020,12,5,4,8,4,6,10,5,6,9,13,13,29,21,10,1,3,1,1,7,2,15,18,5,1,8,33,12,3,4,1,2,2,4,7,0,1,5,1,12,1,4,7,0,2,7,4,329,18,6,5,8,4,4,7,10,6,8,22,20,40,24,8,4,4,2,3,7,7,12,21,6,4,6,30,17,6,4,0,2,5,9,4,0,3,5,3,15,0,5,5,4,4,5,4,380,25,10,9,13,7,8,11,15,10,12,30,27,53,33,13,7,7,4,7,11,12,18,29,11,8,11,39,24,10,7,0,4,9,14,8,0,6,8,6,22,0,8,9,7,8,9,8,432,11,2,2,4,1,1,3,5,2,3,14,13,29,16,4,1,1,0,1,3,3,7,13,2,1,2,21,11,2,1,0,0,2,4,1,0,0,1,0,9,0,1,2,1,1,2,1,331
24may2020,15,1,1,6,4,3,9,6,2,8,21,22,44,18,8,9,1,1,1,8,5,22,20,5,4,5,27,11,1,2,0,5,4,6,3,1,3,1,1,11,3,4,1,2,6,1,2,344,17,5,5,8,4,4,7,10,6,7,22,19,40,24,8,4,4,2,4,7,7,12,21,6,5,6,30,17,5,4,0,2,6,9,4,0,3,4,3,15,3,5,5,4,4,6,5,378,24,9,9,13,8,8,11,16,10,12,30,26,52,33,13,7,7,4,7,11,12,18,29,10,8,11,40,24,9,7,0,5,9,14,8,0,6,8,6,22,6,8,8,7,8,10,8,430,11,2,2,4,1,1,3,5,2,3,14,12,28,15,4,1,1,0,1,3,3,7,13,2,1,2,21,10,2,1,0,0,2,4,1,0,0,1,0,8,0,1,1,1,1,2,1,329
31may2020,12,6,3,6,5,1,8,10,6,10,20,19,41,20,8,4,3,2,0,12,3,9,17,3,2,4,31,18,2,0,3,1,4,8,5,2,3,6,2,15,0,2,5,1,5,7,3,357,18,6,5,8,4,4,7,10,6,7,22,19,39,24,9,3,4,2,0,7,7,12,21,6,5,6,30,18,6,4,0,2,6,9,5,2,3,5,3,14,3,4,5,0,4,6,5,378,25,10,9,13,8,8,11,15,10,12,30,27,52,33,13,6,7,4,0,11,11,18,29,11,8,11,39,25,10,7,0,5,9,14,8,5,6,8,6,21,6,8,8,0,8,10,8,430,11,2,2,4,1,1,3,5,2,3,14,12,27,16,4,1,1,0,0,3,2,7,14,2,1,2,21,11,2,1,0,0,2,4,1,0,1,1,0,8,0,1,1,0,1,2,1,329
07jun2020,18,5,5,6,5,6,1,5,6,9,22,15,45,20,7,2,4,5,2,5,8,9,25,8,6,3,23,19,4,5,2,5,6,8,4,3,1,4,2,16,1,4,2,7,8,5,5,386,18,6,6,8,4,4,7,10,6,7,22,19,38,25,9,3,4,2,0,7,6,12,21,6,5,7,30,17,5,4,2,2,5,9,5,2,3,4,3,14,3,4,5,4,4,6,5,381,26,10,10,13,8,8,11,16,11,12,31,27,51,34,13,6,7,4,0,11,11,18,29,10,8,12,40,23,9,7,4,5,9,14,8,5,6,8,7,21,6,8,8,7,8,10,8,436,11,2,2,4,1,1,3,5,2,3,14,12,27,16,4,1,1,0,0,3,2,7,13,2,1,3,21,10,2,1,0,0,2,4,1,0,1,1,0,8,0,1,1,1,1,2,1,328
14jun2020,12,0,8,9,2,3,6,11,6,6,23,16,36,23,5,5,2,2,2,5,3,9,13,3,4,4,23,24,3,2,1,2,2,7,6,3,1,2,4,16,2,0,2,2,1,4,2,327,18,6,6,8,4,4,7,10,6,7,22,19,37,24,9,4,4,2,3,6,6,12,21,6,5,6,30,17,5,4,2,2,5,10,4,2,3,4,3,14,3,4,4,4,4,6,5,375,25,10,10,13,8,8,12,15,10,12,31,27,49,33,14,7,7,5,6,11,11,18,29,11,8,11,39,24,9,7,4,5,9,15,8,5,6,7,7,21,6,8,8,7,7,10,8,429,11,2,2,4,1,1,3,5,2,3,14,12,26,16,4,1,1,0,1,2,2,7,14,3,1,2,21,11,2,1,0,0,2,5,1,0,1,1,1,8,0,1,1,1,1,2,1,325
21jun2020,17,6,2,5,3,5,5,8,5,9,20,17,38,26,11,6,4,1,1,2,5,7,13,1,4,8,28,15,3,2,1,1,3,6,0,1,2,1,2,18,0,1,5,2,5,9,5,339,18,6,5,8,4,4,7,10,6,7,22,20,36,24,8,4,3,2,3,7,6,12,21,6,5,6,30,17,5,4,2,2,5,9,4,2,3,4,3,14,0,4,4,4,4,6,5,374,25,10,9,12,8,7,12,15,10,12,30,28,48,33,13,7,6,5,6,11,11,18,28,10,9,11,39,24,9,7,4,4,9,14,8,5,7,7,7,21,0,8,8,7,8,10,8,425,11,2,2,3,1,1,3,5,2,3,14,13,25,16,4,1,1,0,1,3,2,7,13,2,2,2,21,11,2,1,0,0,2,4,1,0,1,1,1,8,0,1,1,1,1,2,1,325
28jun2020,12,2,2,9,1,2,2,5,5,3,16,26,34,24,8,2,4,4,1,6,0,6,15,5,4,8,34,19,1,3,2,2,5,2,5,0,2,4,2,13,0,2,4,5,1,3,6,321,17,5,5,8,5,4,8,10,6,7,21,20,35,24,8,3,3,3,3,7,6,12,20,6,5,6,29,17,5,4,2,2,5,9,4,2,3,4,3,14,0,4,4,4,4,6,5,366,24,9,9,13,8,8,12,15,10,11,29,27,46,33,13,6,6,5,6,11,11,17,27,10,9,10,38,24,9,8,4,4,9,14,8,4,6,8,7,20,0,8,8,7,7,9,8,417,11,2,2,4,1,1,3,5,2,3,14,12,24,16,4,1,0,0,1,3,2,6,13,2,2,2,20,10,2,1,0,0,1,4,1,0,1,1,1,8,0,1,1,1,1,2,1,317
05jul2020,22,7,4,9,4,4,7,8,4,5,22,23,35,27,8,6,8,3,2,6,4,14,24,9,4,3,34,15,4,2,0,2,5,5,2,3,1,5,1,11,2,3,4,3,3,4,2,383,18,5,5,8,5,4,8,10,6,7,21,20,35,24,8,3,3,3,3,7,6,11,20,6,5,6,27,17,5,4,0,2,5,9,4,2,3,4,3,14,0,4,5,4,4,6,5,365,25,9,9,13,8,7,12,15,11,11,29,27,46,33,13,6,6,5,6,11,11,17,28,10,8,10,36,24,9,8,0,4,9,14,8,5,6,8,7,21,0,7,8,8,7,10,9,416,11,2,2,4,1,1,3,5,2,3,13,13,24,16,4,1,0,0,1,3,2,6,13,2,1,2,19,11,2,1,0,0,2,4,1,0,1,1,1,8,0,1,1,1,1,2,2,316
12jul2020,14,3,5,4,3,5,11,12,5,1,18,15,41,23,5,1,0,0,1,9,6,12,15,7,3,7,22,12,6,2,0,2,2,6,2,4,5,5,4,10,1,2,5,4,2,1,7,330,18,5,5,8,5,4,7,9,7,7,21,20,35,24,8,3,3,3,3,7,6,11,20,6,4,6,28,17,5,4,0,2,5,9,4,2,3,4,3,14,0,4,4,4,4,6,5,365,25,9,9,13,8,7,12,15,11,11,29,28,48,33,12,6,6,5,6,11,11,16,28,10,8,11,37,24,9,8,0,4,8,14,7,5,7,7,6,21,0,7,8,8,7,10,9,419,11,1,2,4,1,1,3,5,3,3,13,13,24,15,3,1,0,0,1,3,2,6,13,2,1,2,19,11,2,1,0,0,1,4,1,0,1,1,0,8,0,1,1,1,1,2,1,313
19jul2020,21,4,7,6,8,4,15,7,7,9,18,16,48,25,9,2,1,0,3,5,9,11,23,4,3,5,42,16,5,4,1,2,4,9,4,1,2,2,2,13,1,1,6,4,2,2,6,399,18,5,5,8,5,4,7,9,6,6,20,20,34,23,8,3,3,3,3,7,6,11,20,6,4,7,27,17,5,4,0,2,5,9,4,2,3,4,3,14,0,4,4,4,4,6,5,357,25,8,9,13,8,7,12,14,10,11,28,28,46,32,12,6,6,5,6,11,11,16,27,10,8,11,37,24,9,8,0,4,9,14,7,4,6,7,6,21,0,8,8,8,7,10,9,410,11,1,2,4,1,1,3,5,2,2,12,13,23,15,3,1,0,0,0,3,2,5,12,2,1,2,18,10,2,1,0,0,1,4,1,0,0,1,0,8,0,1,1,1,1,2,1,306
26jul2020,25,7,7,11,1,1,10,18,9,8,29,25,51,38,9,5,2,3,3,9,4,8,22,5,3,9,32,21,9,5,1,3,7,11,2,3,2,10,5,20,3,5,6,5,5,8,3,488,16,5,5,7,5,4,7,9,6,6,19,20,34,22,7,3,3,3,3,7,7,10,19,5,4,6,26,17,5,4,0,2,5,9,4,2,3,4,3,14,3,4,4,4,4,6,5,349,23,9,9,12,8,8,11,14,10,10,27,27,45,31,12,6,6,5,6,12,11,15,26,9,8,11,35,24,9,7,0,4,9,13,7,5,6,7,6,21,6,8,8,8,7,10,9,399,10,2,2,3,1,1,3,4,2,2,12,13,23,14,3,0,0,0,0,3,3,5,12,2,1,2,18,11,2,1,0,0,1,4,1,0,0,1,0,8,0,1,1,1,1,2,1,302
02aug2020,20,3,5,8,6,6,8,12,11,5,16,26,50,33,11,7,7,1,8,3,6,10,29,7,4,13,45,16,6,5,2,4,7,6,4,1,0,7,2,21,1,5,9,3,5,8,4,476,16,5,5,7,5,4,7,10,6,6,18,18,34,23,8,3,3,0,3,7,7,10,19,5,4,6,26,17,5,4,0,2,5,9,4,2,3,4,3,14,3,5,5,5,4,6,5,349,22,9,9,12,8,8,11,15,10,11,26,26,45,31,12,6,6,0,6,12,11,15,26,9,8,11,35,24,9,7,0,4,9,13,7,5,6,7,6,21,6,8,8,8,7,10,9,398,9,2,2,3,1,1,3,5,2,2,11,11,23,14,3,0,0,0,1,3,3,5,12,2,1,2,18,10,2,1,0,0,1,4,1,0,0,1,0,8,0,1,1,1,1,2,2,302
09aug2020,17,5,4,5,5,2,8,7,9,10,25,20,50,28,10,4,3,4,1,4,3,16,22,10,5,6,31,14,9,1,1,1,6,9,1,2,4,4,2,12,0,3,1,5,5,8,3,405,16,5,5,8,5,4,7,10,6,7,19,18,36,23,8,3,3,2,3,8,7,10,19,5,4,6,26,17,5,4,2,2,5,8,4,2,3,4,3,15,3,5,5,5,4,6,5,356,23,9,9,12,8,8,11,15,10,11,27,26,47,31,13,6,6,5,6,12,11,15,27,9,8,11,34,24,9,7,4,4,9,13,8,4,6,7,6,21,6,9,8,8,7,10,9,407,10,2,2,3,1,1,3,5,2,3,11,11,25,14,4,0,1,0,1,3,3,5,12,2,1,2,17,11,2,1,0,0,1,4,1,0,0,1,0,8,0,2,1,1,1,2,2,307
16aug2020,13,5,3,11,3,2,9,9,4,9,22,22,40,24,9,0,3,6,4,12,8,7,23,4,5,6,28,20,2,5,0,3,4,11,5,3,4,2,2,13,5,6,11,6,7,8,4,412,16,5,5,8,4,4,7,9,6,7,19,20,35,22,8,3,4,2,3,7,7,11,19,6,4,6,26,17,5,3,0,2,5,8,4,2,3,4,3,14,3,5,5,5,4,7,5,357,24,8,9,13,8,8,11,14,10,11,27,28,47,31,12,6,7,5,6,12,12,16,27,10,8,11,35,24,8,6,0,5,9,13,8,5,6,7,5,21,6,9,8,8,7,11,9,411,10,1,2,3,1,1,3,4,2,3,12,13,24,14,3,1,1,0,1,3,3,5,12,2,1,2,18,11,1,0,0,0,1,4,1,0,1,1,0,8,0,1,1,1,1,3,2,305
23aug2020,15,4,4,8,3,5,7,4,9,14,21,18,34,30,12,2,6,5,3,4,7,9,22,7,6,11,39,13,5,1,1,4,4,14,5,1,4,4,4,18,3,4,8,2,5,3,3,415,17,5,5,8,4,4,7,9,6,6,19,20,35,22,7,3,4,2,3,7,7,11,19,6,4,6,27,17,5,3,0,2,5,8,4,2,3,4,3,14,3,5,5,4,4,7,5,354,24,9,9,12,8,8,11,14,10,11,26,28,47,31,12,6,7,4,6,11,12,16,27,10,8,10,36,23,9,6,0,5,9,13,7,4,6,7,5,21,6,9,8,8,8,11,9,408,10,2,2,3,1,1,3,5,2,3,11,12,24,14,3,1,1,0,0,3,3,6,12,2,1,2,18,10,2,0,0,0,1,4,1,0,0,1,0,8,0,1,1,1,1,3,1,304
30aug2020,14,5,3,11,4,1,10,7,8,6,24,30,48,33,11,4,0,2,1,4,8,3,27,6,5,7,30,17,6,2,5,3,6,5,2,1,2,1,0,16,4,4,2,2,8,7,5,410,16,5,5,7,4,4,7,9,6,6,19,19,36,23,7,3,4,2,3,7,7,11,19,6,5,6,27,17,5,3,2,2,5,8,4,2,3,4,2,14,3,5,5,4,4,7,5,355,23,9,9,12,7,8,12,14,10,11,27,27,48,31,11,6,7,4,5,11,12,16,27,10,9,10,36,23,9,6,4,5,9,13,7,4,6,8,5,21,6,8,9,8,8,11,9,407,10,2,2,3,1,1,3,4,2,2,12,12,25,15,3,1,1,0,0,3,3,6,12,2,1,2,18,10,2,0,0,0,1,4,1,0,1,1,0,8,0,1,2,1,1,3,1,306
06sep2020,12,7,3,5,4,5,8,11,5,3,27,17,44,23,6,2,1,5,6,8,9,9,28,5,4,10,37,23,4,2,4,5,7,5,7,5,4,4,4,12,0,4,5,6,4,6,3,418,17,5,5,7,4,4,7,9,7,7,21,20,38,23,8,3,4,2,3,7,7,12,20,6,5,6,28,17,5,3,2,2,5,8,4,2,3,4,2,14,3,5,5,4,4,7,5,366,24,8,9,12,8,8,12,14,11,11,29,27,50,32,12,6,7,4,6,12,12,18,27,10,9,10,37,24,9,7,4,5,9,13,8,4,6,8,5,21,6,8,9,8,8,11,9,416,10,1,2,3,1,1,3,5,3,3,13,12,27,15,3,1,1,0,0,3,3,6,13,2,2,2,19,10,2,1,0,0,1,4,1,0,0,1,0,8,0,1,1,1,1,3,1,317
13sep2020,26,4,6,3,5,3,8,12,7,8,24,21,30,21,12,2,4,3,5,7,1,8,29,5,6,3,27,16,3,4,2,2,7,4,9,1,5,3,3,17,2,4,8,2,3,6,6,397,17,5,5,8,4,4,7,9,7,6,21,20,39,23,8,3,4,2,3,7,7,13,20,6,5,6,28,17,5,4,2,2,5,9,4,2,3,4,2,15,3,4,5,4,4,6,5,367,24,8,9,12,8,7,12,15,11,11,30,27,51,31,12,7,7,4,6,11,12,19,28,10,8,10,38,24,9,7,4,5,9,13,8,4,6,8,5,22,6,8,9,7,7,10,9,418,10,1,2,3,1,1,3,5,3,2,14,12,27,15,3,1,1,0,0,3,3,7,13,2,1,2,20,10,2,1,0,0,1,4,1,0,1,1,0,8,0,1,2,1,1,2,2,319
20sep2020,20,4,5,9,1,3,7,9,9,8,26,20,45,43,10,2,4,3,4,10,7,6,28,7,7,6,34,14,6,5,1,4,8,12,3,1,4,3,1,19,4,3,4,4,8,7,5,453,17,5,5,8,5,4,6,9,7,6,21,20,38,23,7,4,3,2,3,7,7,13,20,6,4,6,29,17,5,4,1,3,5,8,4,2,3,4,2,15,3,4,5,4,4,6,5,365,24,8,9,12,8,7,11,14,11,10,29,28,50,31,12,7,6,4,6,11,11,19,28,9,8,10,38,24,9,7,3,5,9,12,8,4,7,8,5,22,6,8,9,7,7,10,8,418,10,1,2,3,1,1,2,4,3,2,13,13,26,15,3,1,1,0,0,3,3,7,13,2,1,2,20,10,2,1,0,0,1,3,1,0,1,1,0,8,0,1,2,1,1,2,1,315
27sep2020,22,4,4,9,4,4,8,6,8,6,20,26,31,27,4,6,4,1,5,8,9,9,21,2,2,6,29,18,3,1,1,1,6,12,4,1,4,6,3,22,2,4,9,1,2,5,3,393,16,4,5,8,4,4,6,9,7,6,21,19,37,23,7,4,3,2,3,6,7,13,20,5,4,6,28,16,5,4,1,3,5,8,4,2,3,4,3,15,3,4,5,3,4,5,5,360,23,8,8,12,8,7,11,14,11,10,29,27,50,31,11,7,6,4,6,11,12,19,27,9,8,10,37,23,9,7,3,5,9,12,8,4,6,8,5,22,5,7,9,6,8,9,8,413,10,1,1,3,1,1,2,4,3,2,13,12,26,15,3,1,1,0,0,3,3,7,13,2,1,2,19,10,2,1,0,0,1,3,1,0,1,1,0,8,0,1,2,1,1,2,1,309
04oct2020,30,7,9,16,7,8,8,12,7,7,48,26,54,46,11,8,4,3,4,11,10,14,37,8,5,14,34,27,4,2,4,4,9,16,12,1,3,5,3,31,4,6,9,4,10,5,1,608,16,5,5,7,5,4,6,9,7,6,20,19,37,23,7,4,3,2,3,6,6,12,20,5,4,6,27,16,5,4,1,3,5,8,4,0,3,4,2,15,3,4,5,3,4,5,5,357,23,8,8,12,8,7,11,14,12,11,28,27,49,31,12,7,6,4,6,11,11,18,28,9,8,10,36,23,9,7,3,5,9,12,8,0,6,8,5,22,5,8,9,6,8,9,9,408,10,1,1,3,1,1,2,4,3,2,13,12,25,15,3,1,0,0,0,2,2,7,13,2,1,2,18,10,1,1,0,0,1,3,1,0,0,1,0,8,0,1,2,1,1,1,2,308
11oct2020,21,9,7,6,5,5,16,16,7,5,35,23,54,48,6,4,3,4,4,8,9,13,28,10,6,11,34,25,5,4,1,3,2,2,4,5,4,2,3,23,4,2,7,2,5,6,4,510,17,4,5,7,5,4,7,10,7,7,21,19,37,22,7,4,3,2,3,7,6,12,20,5,4,6,27,16,5,4,2,3,5,8,4,2,3,4,3,15,3,4,5,4,4,5,5,357,24,8,9,12,8,7,11,15,11,11,29,27,48,31,12,7,6,5,6,11,10,18,28,9,8,11,35,23,9,7,4,5,9,13,8,4,6,8,5,22,6,8,9,7,7,8,9,408,10,1,1,3,1,1,3,5,3,3,13,12,26,14,3,1,0,0,1,3,2,7,13,2,1,2,18,10,1,1,0,0,2,3,1,0,0,1,0,8,0,1,1,1,1,1,1,309
18oct2020,12,4,6,8,0,3,8,13,7,10,29,21,63,37,10,7,3,0,3,13,7,16,28,6,3,6,31,19,2,3,0,3,12,10,9,7,4,2,4,27,1,2,5,3,11,1,8,487,16,4,5,8,5,4,6,9,7,7,21,19,36,22,8,4,3,2,3,7,6,12,20,5,4,6,25,16,4,4,2,3,5,8,4,2,3,4,3,15,3,4,5,3,4,5,5,355,24,8,9,12,8,7,11,15,11,11,29,27,47,31,12,7,6,5,6,11,10,18,27,9,8,11,34,23,8,7,4,5,8,13,8,4,6,7,6,22,6,8,8,6,7,9,8,406,10,1,2,3,1,1,2,5,3,3,13,12,25,14,3,1,1,0,1,3,2,7,13,2,1,2,17,10,1,1,0,0,1,4,1,0,0,1,0,9,0,1,1,1,1,2,1,307
